lineID	SPEAKER		BADLY TRANSLATED	
9116	objMiriam		We are very close.	
9117	objMiriam		Sukuma!	
9118	objMiriam		A strange sound comes from below.	
9119	objMiriam		... well ...	
				
9120	objMiriam		{shake .2}Transport{/shake}	
9121	objHero		Inde ...	
9122	objMiriam		{shake .3}I hope so ... hope so.{/shake}	
9123	objHero		Yes ...	
9124	objHero		it {quake}{shake}is{/shake} worth it!	
9125	objHero		Do not waste time.	
9126	objHero		Escape to the realm of dreams!	
9127	objHero		I want to be proud of you.	
9128	objHero		But it's getting dark ...	
9129	objHero		Do not be afraid.	
9130	objMiriam		Transport	
9131	objBard		Hi Miriam. what are you doing	
9132	objMiriam		No major shock.	
9133	objBard		Do your {wiggle}nails{/wiggle} survive?	
9134	objBard		Mary, I'm glad you're here.	
9135	objBard		I can not live without you.	
9136	objMiriam		Transport	
9137	objMiriam		I go	
				
9138	objMiriam		Very good ...	
9139	objMiriam		I slapped everyone on the back	
9142	objWhiner		Pyramid	
9143	objWhiner		My health has improved.	
9144	objBalalaika		Tell me your plans and plans ...	
9145	objBalalaika		thank you	
9146	objWhiner		YOUNG! ,,,, Thank you!	
9147	objMiriam		Transport	
9148	objBalalaika		Now let's go to the belly of the beast.	
9149	objBalalaika		he lives in the city	
9150	objBalalaika		Get out of this black car.	
9151	objWhiner		YOUNG! What does it mean?	
9152	objMiriam		That is why we need more water.	
9153	objMiriam		Able to ...	
9154	objMiriam		{size .7}but ...	
9155	objWhiner		All you need is a job.	
9156	objWhiner		I thought you might not like this ...	
9157	objMiriam		Sorry for the request.	
9158	objMiriam		one...	
9159	objBalalaika		It is good to protect ourselves from poverty.	
9160	objBalalaika		Likewise.	
9161	objBalalaika		of course	
9162	objMiriam		bad	
9163	objMiriam		In other words, we are not here.	
9164	objWhiner		Transport	
				
9166	objBard		Here it is	
9167	objMiriam		I do not know	
9168	objMiriam		This ...	
9169	objMiriam		what is a soul	
9170	objMiriam		Join in local music!	
9171	objMiriam		Transport	
9172	objMiriam		I can hurry	
9173	objMiriam		Do you want to stay here forever?	
9174	objMiriam		They were {wiggle .5}here ...	
				
9175	objMiriam		Therefore, it is very far from Prasa Rainha do Chao.	
9176	objMiriam		What do I want to do?	
9177	objBard		do not leave	
9178	objBard		Maybe it's fun!	
9179	objMiriam		Return to the presentation page.	
9180	objMiriam		I knew exactly what was going to happen.	
9181	objMiriam		I was lucky here.	
9182	objBard		Prose!	
9183	objMiriam		{size .7}{shake .5}Woman{/shake}	
9184	objMiriam		{size 1}I do not have to tell you what happened.	
9185	objMiriam		I do not know.	
9186	objMiriam		In bed	
9187	objMiriam		Are you a hero?	
9188	objBard		Square!	
9189	objMiriam		Who is it? Do you want to return to the boat?	
9190	objBard		Room...	
9191	objBard		Here it is	
9192	objMiriam		plum	
9193	objMiriam		Advantageous use:	
9194	objMiriam		why were you placed here	
9195	objMiriam		I'm the first	
				
9196	objMiriam		The islands are connected.	
9197	objMiriam		But here are some songs.	
9198	objMiriam		Tell me if you want to add it.	
9199	objMiriam		This? Are you ready?	
9200	objBard		Naruto!	
9201	objBard		YOUNG!	
9202	objMiriam		In fact, it can change the taste completely.	
9203	objMiriam		I have to answer	
				
9204	objMiriam		The {shake .4}jazz director{/shake} is not my son.	
9205	objMiriam		Do you think Saturn is impossible?	
9206	objMiriam		Transport	
9207	objMiriam		love is stupid	
9208	objMiriam		kiss	
				
9209	objMiriam		Hello my love.	
9210	objBard		Number.	
9211	objBard		YOUNG!	
9212	objMiriam		Transport	
9213	objMiriam		So let's go now.	
				
9214	objMiriam		I can not wait	
9217	objMiriam		Did you see that?	
9218	objMiriam		I love growing up	
9221	objMiriam		The love never ceased.	
9222	objMiriam		That's interesting, right?	
9223	objMiriam		And	
				
9224	objMiriam		{shake .5}stupidity{/shake} Transport	
9225	objMiriam		War is war.	
9226	objBard		This is a religion.	
9227	objMiriam		Do you want to send one?	
9228	objMiriam		Better to dance?	
9229	objBard		Transport	
9230	objBard		False	
9231	objMiriam		False	
9232	objMiriam		theft	
9233	objMiriam		I want to remember this bad boy.	
9234	objBard		The movement of lions	
9235	objMiriam		We will	
9236	objMiriam		I do not know if I bought it.	
9237	objMiriam		He did not know what to do, and here he is.	
9238	objMiriam		very similar ...	
9239	objMiriam		I thought I would give it to you ...	
9240	objBard		Not mine!	
9241	objMiriam		plum	
9242	objMiriam		So do the same	
9243	objMiriam		If you can not find your essentials ...	
9244	objMiriam		I do not know if that's your plan.	
				
9245	objMiriam		As it turns out, what are the options?	
9246	objBard		Up	
9247	objMiriam		Transport	
9248	objMiriam		Yes, BT does not work for me either.	
9249	objMiriam		You must	
9250	objBard		Number.	
9251	objBard		YOUNG! Transport	
9252	objMiriam		alarm:	
				
9253	objMiriam		Are you ready to get lost?	
				
9254	objMiriam		Captain Lucas told me they were ready.	
9255	objMiriam		You must	
9256	objBard		Number.	
9257	objBard		YOUNG! Transport	
9258	objBard		I agree	
9259	objMiriam		alarm:	
9260	objMiriam		{wiggle}Quietly...{/wiggle}	
9261	objMiriam		My fever is normal.	
				
9262	objBard		{quake}{shake}I bought this song! Transport	
9263	objMiriam		{}Yes Yes! Sing "Welcome home".	
9264	objMiriam		Can you go to the spa?	
9265	objBard		All ...	
9266	objMiriam		interesting ...	
9267	objBard		I have a {quake}project!{}	
9268	objMiriam		too high	
9269	objMiriam		You should discuss this with your supervisor.	
9270	objMiriam		It comes in early summer.	
9271	objMiriam		That is it!	
9272	objMiriam		Don't tell me I can afford it.	
9273	objMiriam		Transport	
				
9274	objMiriam		Hello Greece!	
9275	objMiriam		you are amazing now	
9276	objBard		Hi!	
9277	objMiriam		thank you	
9278	objBard		YOUNG! Do you have something to try?	
9279	objMiriam		Number.	
9280	objMiriam		We have to commit ...	
9281	objBard		a song about a princess	
9282	objMiriam		Now I do not know who did it.	
9283	objMiriam		This place is located on an empty island.	
9284	objMiriam		But people live on the island.	
9285	objMiriam		I'm warning you ...	
9286	objMiriam		People...	
9287	objBard		As we spoke	
9288	objMiriam		Hi!	
9289	objMiriam		Like a thief selling coffee.	
9290	objMiriam		Transport	
9291	objMiriam		But where are your grandchildren?	
9293	objMiriam		good temperature	
9294	objMiriam		I do not know if the boat's engine was damaged.	
9295	objMiriam		Transport	
9296	objMiriam		Participant.	
				
9297	objMiriam		Yes, that's why I'm trying to raise my voice today.	
9298	objMiriam		In other words, there are not many criminals.	
9299	objBard		Mary, you should always be happy.	
9300	objMiriam		One day I will show you something interesting.	
9301	objBard		You have to go	
9302	objMiriam		go	
9303	objMiriam		UNGU	
9304	objMiriam		Transport	
9305	objMiriam		I do not want to leave home	
9306	objBard		you love your family	
9307	objMiriam		We will	
9308	objMiriam		I thought	
9309	objMiriam		That means it's normal.	
9315	objMiriam		But have fun with your new classmates.	
9316	objMiriam		Good now	
9317	objMiriam		tli nA oéAnArh 1 nA óAit) Clause 1 NA:	
				
9318	objBard		So here it is! A ship of real robbers!	
9319	objMiriam		The whole trip was a success.	
9320	objBard		Long	
9321	objBard		a large robber ship	
9322	objBard		What do you think of people, jars and ashtrays?	
9323	objMiriam		what will happen to you	
9324	objMiriam		U.S.	
9325	objMiriam		It does not matter	
9326	objBard		Are you doing or am I a spy?	
9327	objMiriam		Number.	
9328	objMiriam		Do you want to travel by train?	
				
9417	objBard		The city is beautiful.	
9418	objMiriam		I ... if you do not know the city	
9419	objMiriam		Create a tutorial here.	
9420	objMiriam		Wait here	
9421	objMiriam		How can you be a good person?	
9422	objMiriam		maybe a little bit	
9423	objMiriam		We want basic sounds	
9424	objMiriam		The worst transport in world history.	
9425	objMiriam		I do not want to talk to people ...	
9426	objBard		I do not know!	
9427	objMiriam		Then we will work for you	
9428	objMiriam		For confirmation? find something	
9429	objBard		Kitchen!	
9430	objMiriam		plum	
9431	objMiriam		he is unfortunately not crazy	
				
9394	objMiriam		This is a religion.	
9395	objMiriam		I'm tired	
9396	objMiriam		Hi I am happy. Transport	
9397	objMiriam		It is not necessary!	
9398	objMiriam		Have you forgotten the apocalypse?	
9399	objBard		But I usually study music.	
9400	objMiriam		If not	
9401	objBard		YOUNG! what are you doing now what are you doing now	
9402	objMiriam		Drinks and music.	
9403	objMiriam		I went to the cave yesterday	
9404	objMiriam		Always on screen.	
9405	objBard		do not leave	
9406	objMiriam		There is no reason to wish	
9407	objMiriam		Customize your design	
9408	objMiriam		I was lucky here.	
9409	objMiriam		your opinion	
9410	objBard		I have nothing ...	
				
9411	objMiriam		Track your results	
9412	objBard		thank you	
9413	objBard		UNGU	
9414	objMiriam		plum	
9415	objMiriam		back to the cave tomorrow	
9416	objMiriam		well	
				
9365	objMiriam		Later!	(NORMAL LINES)Talking after act 2 spirit world
9366	objMiriam		The keyboard is still useful. plum	
9358	objMiriam		This is a sect.	(OPTIONAL LINES) if you skipped story things
9359	objMiriam		How can I live without you?	
9360	objMiriam		How do you know the artist's music?	
9361	objMiriam		Actually	
9362	objMiriam		do not know.	
9363	objMiriam		In this case, it is important to help the director.	
9364	objMiriam		False. plum	
				
9367	objMiriam		I have eternal plans.	
9368	objMiriam		bongo	
9369	objBard		YOUNG!	
9371	objMiriam		Barbie pop	
9372	objMiriam		in the middle of the sea	
9373	objMiriam		I would like to go there ...	
9374	objMiriam		So I went with this guide.	
9375	objMiriam		I would have been home too	
9376	objMiriam		Or you can find dolphins.	
9377	objMiriam		I know you are the owner of this business.	
9378	objMiriam		I do not know, yours.	
9379	objMiriam		Who is it?	
9380	objBard		I'm going home!	
9381	objBard		YOUNG!	
9382	objBard		Do not play this game.	
9383	objMiriam		Transport	
9385	objBard		I want to save the world.	
9386	objBard		Yes, I'm with you.	
9387	objMiriam		Transport	
9388	objMiriam		Here it is	
9389	objMiriam		Draw this custom	
9390	objMiriam		Are you ready?	
9391	objBard		YOUNG!	
9392	objMiriam		He was in a boat near town.	
9393	objMiriam		Do not wait for us.	
				
9329	objMiriam		For confirmation? Are you ready to go?	
9330	objBard		Kitchen!	
9331	objBard		bongo	
9332	objMiriam		What is this.	
9333	objMiriam		Only...	
9334	objManny		What was ...	
9335	objClara		But is it not a close collaboration?	
9336	objAngel		Bongo ...	
9337	objAngel		Bongo ...	
9338	objAngel		Is this the end of the world?	
9339	objAngel		I think I love you!	
9340	objAngel		The funniest...	
9341	objAngel		This story has 7 parts.	
9342	objAngel		Yes ...	
9343	objAngel		I would like to tell you more ...	
9344	objAngel		But not now! Transport	
9345	objAngel		lies!	
9346	objAngel		What are you doing here...	
9347	objAngel		thank you for your courage	
9348	objAngel		Ja ja Ja	
9349	objAngel		The game is here. Transport	
9350	objAngel		This game is special to us.	
9351	objAngel		legal matters	
9352	objAngel		Tell us what you think!	
9353	objAngel		What is true love ...	
9354	objAngel		Tell your friends. Transport	
9355	objAngel		We're talking about small games.	
9356	objAngel		We need all the help we can get.	
9357	objAngel		We hope you had a great weekend!	
				
9455	objMiriam		Suppose we were wrong	
9456	objMiriam		Please try again.	
9457	objBard		Not yet.	
9458	objBard		Well! Transport	
9459	objMiriam		plum	
9460	objMiriam		Let's take a closer look	
				
9461	objBard		Hmm ... interesting, right?	
9462	objBard		I LO?	
9463	objBard		I always use a pen.	
9464	objBard		But now I need help. this episode	
9465	objBard		(It's harder than you think ...)	
				
9467	objMiriam		C *	
				
9474	objMiriam		Not yet...	
9475	objMiriam		UNGU	
				
9476	objMiriam		but ...	
9477	objMiriam		I see light at night	
9478	objMiriam		Return!	
9479	objMiriam		I would be here	
9480	objMiriam		Bad smell ...	
9481	objMiriam		good light every year	
9482	objMiriam		... in the night.	
				
9483	objMiriam		This year, they saw their march as the strongest march ever.	
9484	objMiriam		Okay	
9485	objMiriam		Play the song quickly and follow the instructions.	
9486	objBard		he goes with me	
9487	objMiriam		YOUNG!	
9488	objBard		Transport	
9489	objBard		Yes, but not really.	
9490	objBard		And do not forget it.	
9491	objBard		Will anything happen?	
9492	objBard		whatever you want	
9493	objMiriam		Number.	
9494	objMiriam		Look downstairs.	
9495	objMiriam		They are all like friends. Transport	
9496	objMiriam		I can not believe we're talking about this ...	
9497	objMiriam		now this song	
				
9498	objMiriam		Let's see who it is.	
9499	objMiriam		Mest Caravan?	
9500	objBard		Room...	
9501	objMiriam		plum	
9502	objMiriam		Transport	
9503	objMiriam		What do you get?	
9504	objMiriam		Are you ready to drive your car?	
9505	objBard		... Person in charge ....	
9506	objMiriam		Gamilta!	
9507	objMiriam		Planning	
9508	objBard		So here it is!	
9509	objBard		Go to music.	
9510	objMiriam		YOUNG!	
9511	objMiriam		I work when I'm tired.	
9512	objBard		plum	
9513	objMiriam		This is the song your mother sang for you.	
9514	objBard		Did you see the song?	
9515	objMiriam		Well, it's all nonsense, I know.	
9517	objBard		That is why we must sing.	
9518	objMiriam		I'm not kidding	
9519	objMiriam		I'm ready when you'm ready	
9520	objMiriam		Let's see who it is.	
9522	objMiriam		YOUNG! Do you know how many years I've been here?	
9523	objMiriam		What happened?	
9524	objBard		I met an astronomer ...	
9525	objBard		The store closed ...	
9526	objMiriam		you killed me	
9527	objMiriam		Mosquitoes kill the main characters.	
9528	objMiriam		Now is not the time to slow down.	
9529	objBard		I can not wait	
9530	objMiriam		The game is free ...	
9532	objMiriam		I do a lot.	
9533	objMiriam		I went to college!	
9534	objMiriam		Then you can go directly to the nursing home.	
9535	objBard		... Person in charge ....	
9536	objMiriam		Gamilta!	
9537	objMiriam		Planning	
9538	objBard		So here it is!	
9539	objMiriam		This is a song about a princess	
9540	objMiriam		This is the song your mother sang for you.	
9541	objBard		Did you see the song?	
9542	objMiriam		Well, it's all nonsense, I know.	
9544	objBard		That is why we must sing.	
9545	objMiriam		I'm not kidding	
9546	objMiriam		I'm ready when you'm ready	
